id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,yakasi
946862725200525890,43659132,Beyoglu,41.02521388393784,28.976172409661935,Entire home/apt,4023.0,100,10,2025-06-11,0.39,8,355,3,Avrupa
946865722498101246,43659132,Beyoglu,41.0249,28.97844,Entire home/apt,3367.0,100,22,2025-08-30,0.89,8,353,15,Avrupa
946868107779469706,43659132,Beyoglu,41.02355,28.97699,Entire home/apt,3039.0,100,44,2025-08-17,1.68,8,355,17,Avrupa
946871089655869395,43659132,Beyoglu,41.02349,28.97806,Entire home/apt,2975.0,100,48,2025-09-23,1.92,8,350,28,Avrupa
946878180802011031,26770600,Kadikoy,40.99714,29.02943,Entire home/apt,2325.0,100,3,2023-09-22,0.12,1,179,0,Anadolu
946979799704581450,403200377,Umraniye,41.0114582,29.1099632,Entire home/apt,3941.0,100,1,2023-09-10,0.04,1,365,0,Anadolu
946999458314217634,330668664,Kadikoy,40.97503,29.06468,Entire home/apt,3724.0,100,1,2023-08-28,0.04,1,365,0,Anadolu
947163717730393164,472315016,Sariyer,41.08642495827178,29.04764737933874,Private room,1221.0,100,0,No Review,0.0,3,364,0,Avrupa
947179631471436825,514142217,Bahcelievler,40.9966,28.85135,Entire home/apt,3250.0,100,0,No Review,0.0,1,365,0,Avrupa
947361841395984362,330708911,Esenyurt,41.02715,28.68291,Entire home/apt,2408.0,100,0,No Review,0.0,1,365,0,Avrupa
947468060922760338,410136030,Adalar,40.87577,29.09685,Entire home/apt,6000.0,1,86,2025-09-21,3.5,1,55,45,Anadolu
947515692923563038,48893670,Beylikduzu,40.96688,28.65743,Entire home/apt,2792.0,100,1,2023-10-20,0.04,6,365,0,Avrupa
947520235007685819,528946737,Uskudar,41.0224643,29.0151877,Entire home/apt,2717.0,2,80,2025-09-11,3.05,1,310,29,Anadolu
949989980201838757,157623744,Bakirkoy,40.97911,28.87595,Entire home/apt,2555.0,1,310,2025-09-21,11.83,2,360,144,Avrupa
950060044812777457,529705980,Sisli,41.0478103,28.975517,Entire home/apt,1598.0,100,6,2024-10-08,0.4,1,269,1,Avrupa
950130499338415332,529727873,Besiktas,41.05939739999999,29.0058645,Private room,552.0,100,0,No Review,0.0,2,269,0,Avrupa
950136697465111572,529727873,Besiktas,41.06039,29.00529,Entire home/apt,1114.0,100,0,No Review,0.0,2,365,0,Avrupa
950450726688626418,529799288,Sisli,41.05477,28.98283,Entire home/apt,2600.0,100,0,No Review,0.0,1,364,0,Avrupa
950461184885916784,519812757,Besiktas,41.04617181933189,28.999148369202288,Entire home/apt,1231.0,100,0,No Review,0.0,1,363,0,Avrupa
950501122297136272,409894437,Fatih,41.01625939082451,28.949202932417396,Private room,676.0,100,0,No Review,0.0,1,269,0,Avrupa
950549858729354308,527209986,Sisli,41.05272355585692,28.989044465124607,Entire home/apt,5740.0,100,0,No Review,0.0,5,269,0,Avrupa
950557385443573949,527209986,Sisli,41.05272355585692,28.989044465124607,Entire home/apt,2296.0,100,0,No Review,0.0,5,269,0,Avrupa
950561875349385297,527209986,Sisli,41.05272355585692,28.989044465124607,Entire home/apt,5745.0,100,0,No Review,0.0,5,269,0,Avrupa
950566421849667740,527209986,Sisli,41.05272355585692,28.989044465124607,Entire home/apt,3062.0,100,0,No Review,0.0,5,269,0,Avrupa
950570931350603809,527209986,Sisli,41.05272355585692,28.989044465124607,Entire home/apt,4592.0,100,0,No Review,0.0,5,269,0,Avrupa
950605077238227142,76368690,Beyoglu,41.0261492,28.9755996,Entire home/apt,2859.0,2,60,2025-08-10,2.3,42,355,18,Avrupa
950610180627298512,118809375,Uskudar,41.02111514871577,29.00957008274114,Entire home/apt,2682.0,100,11,2024-01-04,0.44,1,332,0,Anadolu
950625214315467335,528959637,Bagcilar,41.06354,28.84374,Entire home/apt,1110.0,100,6,2024-03-07,0.27,4,167,0,Avrupa
950628692286584533,479589956,Esenyurt,41.02449,28.6597331,Entire home/apt,3656.0,100,22,2025-09-28,0.9,50,265,12,Avrupa
950666896980971113,507955827,Esenyurt,41.01212284092118,28.686371594667435,Entire home/apt,3286.0,1,34,2025-07-17,3.14,1,365,34,Avrupa
950700816912998471,529875412,Beyoglu,41.0420623790948,28.97490401874388,Entire home/apt,1122.0,100,0,No Review,0.0,1,365,0,Avrupa
950842423329432974,258185903,Beyoglu,41.0267743,28.9768311,Entire home/apt,4904.0,2,53,2025-09-04,2.03,8,245,28,Avrupa
951140899105118486,479903827,Sisli,41.05474,28.9918346,Entire home/apt,2000.0,1,8,2025-09-28,2.02,3,322,8,Avrupa
951259911076056118,266830647,Sisli,41.06821005531642,28.997071646153927,Entire home/apt,3165.0,1,7,2025-07-01,0.3,12,269,1,Avrupa
951267058488442430,266830647,Sisli,41.06820727480165,28.99708572775125,Entire home/apt,2440.0,4,11,2025-09-05,0.66,12,261,5,Avrupa
951292970034343693,530030655,Kadikoy,40.98913148798117,29.027758464217182,Entire home/apt,3572.0,100,8,2023-11-06,0.32,1,269,0,Anadolu
951333779582772441,94145810,Atasehir,40.981041,29.131693,Entire home/apt,3229.0,1,8,2025-09-14,0.37,13,270,3,Anadolu
951392401607367874,480442478,Besiktas,41.05446619134951,29.02653325512061,Entire home/apt,2002.0,100,2,2024-04-13,0.08,6,365,0,Avrupa
951395864449192930,530063107,Fatih,41.00517346865643,28.969026803970337,Entire home/apt,3733.0,2,4,2025-01-04,0.21,4,267,1,Avrupa
951404538922041096,258814514,Beyoglu,41.028568,28.976097,Entire home/apt,3517.0,2,154,2025-09-30,5.87,6,343,61,Avrupa
951463797559775337,419959280,Sisli,41.05884411783045,28.994029350578785,Private room,541.0,100,8,2024-07-16,0.49,3,269,0,Avrupa
951503618212256270,414250902,Beyoglu,41.03406272693964,28.986882857940017,Entire home/apt,2000.0,101,0,No Review,0.0,2,365,0,Avrupa
951503829207096545,530063107,Fatih,41.00518606879241,28.969048047749112,Entire home/apt,3074.0,100,12,2025-06-03,0.8,4,332,8,Avrupa
951595814095451271,464532761,Besiktas,41.04947910640138,29.02555100619793,Entire home/apt,2703.0,3,58,2025-09-28,2.29,15,55,24,Avrupa
951609409853646086,473110634,Sisli,41.05139388355562,28.99937029927969,Private room,1593.0,100,0,No Review,0.0,1,269,0,Avrupa
951623276803985244,364709221,Sisli,41.06111354919872,28.97751934826374,Private room,2500.0,100,1,2023-12-05,0.05,3,269,0,Avrupa
951833008501625150,427178518,Basaksehir,41.11722,28.77385,Entire home/apt,2456.0,2,0,No Review,0.0,7,1,0,Avrupa
951864719950086008,530184883,Sisli,41.0436463,28.9832357,Entire home/apt,1125.0,100,0,No Review,0.0,1,365,0,Avrupa
951908578284616504,510459692,Sisli,41.071209654660976,28.993546552956104,Private room,1000.0,100,0,No Review,0.0,1,269,0,Avrupa
951942168177153076,529800391,Sisli,41.05212277313121,28.982260868717205,Private room,1058.0,100,0,No Review,0.0,1,269,0,Avrupa
951991430211956990,143205280,Sariyer,41.08731339943141,29.048104599584043,Private room,1107.0,100,3,2024-06-02,0.12,1,364,0,Avrupa
954451028308154713,522671802,Esenyurt,41.0316739,28.6519858,Entire home/apt,2400.0,100,1,2023-08-24,0.04,2,269,0,Avrupa
954526279797622087,469611568,Beykoz,41.07471079502259,29.073640156188944,Private room,2191.0,100,3,2024-02-28,0.12,1,269,0,Anadolu
954773586321874158,528195706,Sisli,41.11528,29.01106,Entire home/apt,3240.0,100,0,No Review,0.0,1,269,0,Avrupa
954787537053813218,476113160,Atasehir,40.96503991362496,29.11677662283182,Private room,752.0,100,0,No Review,0.0,1,269,0,Anadolu
954816524687233432,59696741,Fatih,41.003901,28.971006,Entire home/apt,3480.0,3,2,2025-08-09,0.33,7,86,2,Avrupa
954840697447023232,298560944,Sariyer,41.12995,29.05828,Private room,992.0,100,7,2024-10-17,0.29,1,270,2,Avrupa
954879542971461852,4118513,Besiktas,41.0438499,29.0018496,Entire home/apt,4171.0,100,69,2025-08-27,2.65,1,355,16,Avrupa
954891443147922747,104277967,Fatih,41.0109553,28.9390175,Entire home/apt,2102.0,100,4,2024-05-12,0.21,1,269,0,Avrupa
954897832792453792,531026757,Atasehir,40.97266726507591,29.109646650540164,Entire home/apt,1212.0,100,0,No Review,0.0,1,365,0,Anadolu
954911104651345956,110636271,Beyoglu,41.02578064349751,28.97929899394512,Entire home/apt,1168.0,100,0,No Review,0.0,1,364,0,Avrupa
954924420408999273,390792558,Kadikoy,40.99449955726685,29.030236825346947,Private room,495.0,100,2,2023-09-08,0.08,1,177,0,Anadolu
954931744241026882,401924607,Pendik,40.87776,29.22071,Entire home/apt,720.0,100,0,No Review,0.0,1,364,0,Anadolu
954937733262523490,96460850,Beyoglu,41.0388732,28.9736204,Entire home/apt,3939.0,2,13,2025-08-26,0.56,398,153,7,Avrupa
954940639151611531,488367351,Bahcelievler,41.01015,28.81907,Entire home/apt,2395.0,100,1,2023-08-20,0.04,1,365,0,Avrupa
955008253804141077,460504052,Sisli,41.05169,28.98769,Entire home/apt,3356.0,100,0,No Review,0.0,1,365,0,Avrupa
955069683135721931,531071230,Fatih,41.016974014509245,28.92713340571231,Entire home/apt,1280.0,100,0,No Review,0.0,1,269,0,Avrupa
955086844559132469,531041205,Pendik,40.93021373140101,29.310087846032697,Entire home/apt,950.0,100,5,2023-10-22,0.2,1,139,0,Anadolu
955087462022537413,356585984,Beyoglu,41.03479,28.97435,Entire home/apt,1324.0,2,42,2025-09-07,1.61,13,74,17,Avrupa
955099331660863223,291208406,Beylikduzu,40.9779,28.65653,Entire home/apt,3652.0,100,1,2024-02-10,0.05,1,270,0,Avrupa
955109380075409734,356585984,Beyoglu,41.0368906722803,28.97401978248853,Entire home/apt,1324.0,2,30,2025-09-13,1.17,13,87,8,Avrupa
955118292428928089,356585984,Beyoglu,41.03456548620926,28.97500021995344,Entire home/apt,1269.0,2,40,2025-09-15,1.54,13,85,12,Avrupa
955224011692818146,20616496,Beyoglu,41.0388075783036,28.972928207409687,Entire home/apt,3039.0,3,39,2025-09-04,1.55,15,36,18,Avrupa
955240471651180436,1277051,Fatih,41.02872,28.95166,Entire home/apt,2694.0,3,6,2024-08-12,0.28,10,264,0,Avrupa
955274593926136754,433793010,Zeytinburnu,41.02441224101377,28.901876695454124,Entire home/apt,3517.0,100,0,No Review,0.0,9,269,0,Avrupa
955287842907399166,433793010,Esenyurt,41.0595637,28.66741249999999,Entire home/apt,5824.0,100,0,No Review,0.0,9,269,0,Avrupa
955584947663287191,15038199,Kadikoy,40.98182016229452,29.031654977723974,Entire home/apt,2047.0,100,0,No Review,0.0,1,303,0,Anadolu
947586383749270307,503646763,Besiktas,41.03969754419961,28.9985166862607,Private room,400.0,100,0,No Review,0.0,1,364,0,Avrupa
947674316695695152,528987528,Bahcelievler,40.99836963299253,28.83239831275308,Private room,672.0,101,0,No Review,0.0,1,365,0,Avrupa
947791226081640221,504599737,Fatih,41.0117967,28.9516017,Entire home/apt,2960.0,100,0,No Review,0.0,3,365,0,Avrupa
947840373254270516,444338215,Buyukcekmece,41.03928202662389,28.430667221546173,Entire home/apt,2002.0,100,0,No Review,0.0,2,365,0,Avrupa
947860602351345475,30408000,Beykoz,41.23272,29.25241,Entire home/apt,3000.0,100,0,No Review,0.0,1,269,0,Anadolu
947898603751464487,1277051,Fatih,41.02881,28.94975,Entire home/apt,1925.0,2,8,2025-08-29,0.32,10,361,3,Avrupa
947910405503975540,318805483,Umraniye,41.03022618243328,29.08617755195516,Private room,500.0,100,0,No Review,0.0,1,269,0,Anadolu
948310144294374079,529182788,Beylikduzu,40.97657,28.6037,Entire home/apt,4286.0,100,0,No Review,0.0,1,365,0,Avrupa
948331143844402204,529178058,Esenyurt,41.02557,28.66033,Entire home/apt,1400.0,100,1,2023-08-08,0.04,3,365,0,Avrupa
948370682003918339,407029919,Sisli,41.05736,28.97665,Entire home/apt,4991.0,3,42,2025-09-22,1.6,1,258,17,Avrupa
948392849088189949,529203419,Avcilar,40.9732695,28.718912,Entire home/apt,2000.0,100,0,No Review,0.0,1,365,0,Avrupa
948399884202109745,524611966,Besiktas,41.0464655,29.0023536,Entire home/apt,3485.0,2,7,2025-04-14,0.29,1,364,3,Avrupa
948408562473277442,55152407,Beyoglu,41.036600493811264,28.97452943288781,Entire home/apt,7487.0,100,19,2024-08-19,0.77,20,221,0,Avrupa
948500421698631462,1719162,Kadikoy,40.96234586057064,29.082934521138668,Entire home/apt,4158.0,100,0,No Review,0.0,1,365,0,Anadolu
948501252615074358,475665142,Basaksehir,41.11766342137078,28.7730098731079,Entire home/apt,6237.0,3,1,2023-08-03,0.04,4,350,0,Avrupa
948530512025697228,475665142,Basaksehir,41.11821,28.77315,Entire home/apt,4099.0,3,1,2023-08-15,0.04,4,347,0,Avrupa
948534274485170504,529257466,Fatih,41.01611,28.94103,Private room,1242.0,100,5,2024-07-21,0.19,1,364,0,Avrupa
948596063147166321,496936585,Zeytinburnu,40.988673114665374,28.910414983621536,Entire home/apt,5429.0,1,144,2025-09-15,5.61,3,153,65,Avrupa
948877646522677058,529356520,Fatih,41.014088813306856,28.9231118489414,Private room,800.0,100,0,No Review,0.0,1,269,0,Avrupa
952040649099832077,436904315,Beyoglu,41.03339,28.98801,Entire home/apt,3773.0,101,31,2024-08-02,1.19,8,199,0,Avrupa
952044369872191354,378345720,Beyoglu,41.03307164629007,28.98032493889332,Entire home/apt,6443.0,100,19,2025-06-09,0.73,9,364,4,Avrupa
952082550258506178,474482338,Kadikoy,40.98901001716166,29.02767263352871,Private room,1043.0,100,0,No Review,0.0,1,365,0,Anadolu
952108695080338985,265507134,Kadikoy,40.99724613512228,29.028981257369,Entire home/apt,3862.0,3,64,2025-09-19,2.45,1,225,29,Anadolu
952133934588951136,311095590,Beyoglu,41.03353,28.96841,Private room,400.0,100,0,No Review,0.0,1,269,0,Avrupa
952290253113927338,62296512,Adalar,40.87219,29.12941,Entire home/apt,2167.0,2,36,2025-09-15,1.39,3,270,14,Anadolu
952320173771086498,530329851,Fatih,41.01283697214924,28.9336071606126,Private room,771.0,1,4,2023-12-10,0.16,2,90,0,Avrupa
952330113188061061,384510483,Kartal,40.91636,29.16802,Private room,1500.0,100,0,No Review,0.0,1,269,0,Anadolu
952564377129687567,530380850,Bagcilar,41.05749,28.81343,Entire home/apt,3997.0,100,1,2023-08-19,0.04,1,365,0,Avrupa
952621132191238548,481002074,Kadikoy,40.9907261,29.0295061,Private room,756.0,100,12,2024-03-08,0.47,2,270,0,Anadolu
952650095571634586,82545281,Esenyurt,41.05913908419726,28.666811250150204,Private room,840.0,100,0,No Review,0.0,1,269,0,Avrupa
952652788615932878,526333082,Esenyurt,41.01753472034338,28.63794296979904,Entire home/apt,6653.0,100,1,2024-05-26,0.06,1,363,0,Avrupa
952652896458570287,528391220,Sisli,41.11676,29.01151,Entire home/apt,2747.0,100,0,No Review,0.0,3,365,0,Avrupa
952698576949595331,530412314,Fatih,41.00753325822518,28.945676498115063,Private room,2911.0,100,0,No Review,0.0,1,269,0,Avrupa
952742059022671254,489674881,Beyoglu,41.0239752,28.9738282,Entire home/apt,7629.0,1,44,2025-08-28,1.7,12,345,12,Avrupa
952742219356511034,530430442,Sisli,41.0575047,28.9842246,Entire home/apt,3220.0,3,42,2025-09-29,1.75,1,334,23,Avrupa
952756222372219133,450365498,Besiktas,41.04971021189221,29.00581732392311,Private room,1040.0,100,2,2024-02-14,0.09,1,269,0,Avrupa
952758959312822431,530435853,Sile,41.14417,29.68828,Private room,4000.0,100,0,No Review,0.0,1,269,0,Anadolu
952791363848053648,215626613,Basaksehir,41.10846,28.80047,Entire home/apt,4346.0,100,0,No Review,0.0,1,179,0,Avrupa
952794095829101453,9233880,Avcilar,40.97334499999999,28.7188252,Entire home/apt,1872.0,100,2,2024-01-02,0.08,6,269,0,Avrupa
952814319492258844,199261461,Besiktas,41.04893,28.998,Entire home/apt,2513.0,100,0,No Review,0.0,1,365,0,Avrupa
952819152098776002,455562116,Atasehir,40.98884,29.12316,Entire home/apt,2703.0,100,0,No Review,0.0,1,365,0,Anadolu
952819328548536546,237202584,Kartal,40.8887776,29.1808707,Private room,1143.0,100,2,2024-05-16,0.12,1,270,0,Anadolu
952828919349774427,61625248,Sisli,41.05889910221454,28.9853452771419,Entire home/apt,1358.0,100,14,2024-07-26,0.56,1,271,0,Avrupa
952839104449629805,238085541,Kadikoy,40.98313718663172,29.02112984032597,Entire home/apt,6027.0,4,73,2025-09-14,2.8,21,305,29,Anadolu
952841166435180540,459598399,Kadikoy,40.98558653464633,29.02555100619793,Entire home/apt,3120.0,4,34,2025-08-24,1.31,1,168,13,Anadolu
952868241717389750,524467256,Kagithane,41.09180910239808,28.99224266409874,Private room,600.0,100,0,No Review,0.0,1,269,0,Avrupa
952884387581585850,530481519,Avcilar,40.98292,28.73884,Private room,596.0,100,0,No Review,0.0,1,269,0,Avrupa
952895872427806609,378345720,Beyoglu,41.03364291397869,28.981644016586444,Entire home/apt,5782.0,2,60,2025-09-25,2.33,9,354,32,Avrupa
952916768123672143,16503560,Fatih,41.02142311693918,28.9490507170558,Entire home/apt,2194.0,2,39,2025-06-09,1.54,13,347,16,Avrupa
952943690987638433,46997448,Umraniye,41.00098,29.13992,Entire home/apt,1425.0,100,10,2024-09-05,0.39,2,238,0,Anadolu
952963362331892942,525502377,Fatih,41.00377182119888,28.971434390213027,Entire home/apt,1794.0,100,2,2023-10-07,0.08,3,364,0,Avrupa
952963778149328597,525502377,Fatih,41.004048,28.971252,Entire home/apt,1840.0,100,2,2024-01-01,0.08,3,365,0,Avrupa
952965487279506631,529835799,Sisli,41.05805,28.97524,Entire home/apt,4079.0,100,0,No Review,0.0,1,365,0,Avrupa
952965757353920919,392369273,Fatih,41.00343,28.97738,Private room,1855.0,1,31,2025-09-14,1.27,6,89,16,Avrupa
